sample_id,pair_id,attack,model,pretrained,source_file,target_enroll_file,adv_file,perturbation_file,source_name,target_name,threshold,similarity_before,similarity_after_attack,similarity_gain,accepted_before,accepted_after_attack,attack_success_before_defense,epsilon,alpha,steps,l2,linf,time_sec
vf_cc42d41730d5,pair_000057,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_cc42d41730d5/source/Gerhard_Schroeder_0075.jpg,samples/0.005/vf_cc42d41730d5/target_enroll/Hugo_Chavez_0046.jpg,samples/0.005/vf_cc42d41730d5/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0075_to_Hugo_Chavez_Hugo_Chavez_0046_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_cc42d41730d5/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0075_to_Hugo_Chavez_Hugo_Chavez_0046_facenet_eps0.005_a0.001_s10_perturbation.jpg,Gerhard_Schroeder,Hugo_Chavez,0.47966246581077576,0.3084094226360321,0.59594476,0.32997098565101624,False,True,True,0.005,0.001,10,1.2004096508026123,0.005000025033950806,0.540396333000217
vf_8b68c1bd8551,pair_000063,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_8b68c1bd8551/source/John_Ashcroft_0008.jpg,samples/0.005/vf_8b68c1bd8551/target_enroll/Hugo_Chavez_0008.jpg,samples/0.005/vf_8b68c1bd8551/adversarial/John_Ashcroft_John_Ashcroft_0008_to_Hugo_Chavez_Hugo_Chavez_0008_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_8b68c1bd8551/perturbation/John_Ashcroft_John_Ashcroft_0008_to_Hugo_Chavez_Hugo_Chavez_0008_facenet_eps0.005_a0.001_s10_perturbation.jpg,John_Ashcroft,Hugo_Chavez,0.47966246581077576,0.29493123292922974,0.58052814,0.3315995931625366,False,True,True,0.005,0.001,10,1.1744779348373413,0.005000025033950806,0.535506137999846
vf_1580f37c8bca,pair_000064,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_1580f37c8bca/source/Colin_Powell_0185.jpg,samples/0.005/vf_1580f37c8bca/target_enroll/Gerhard_Schroeder_0084.jpg,samples/0.005/vf_1580f37c8bca/adversarial/Colin_Powell_Colin_Powell_0185_to_Gerhard_Schroeder_Gerhard_Schroeder_0084_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_1580f37c8bca/perturbation/Colin_Powell_Colin_Powell_0185_to_Gerhard_Schroeder_Gerhard_Schroeder_0084_facenet_eps0.005_a0.001_s10_perturbation.jpg,Colin_Powell,Gerhard_Schroeder,0.47966246581077576,0.36480143666267395,0.56809038,0.23978516459465027,False,True,True,0.005,0.001,10,1.1984198093414307,0.005000025033950806,0.5448456639999222
vf_5192e29fd3b4,pair_000065,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_5192e29fd3b4/source/Gerhard_Schroeder_0024.jpg,samples/0.005/vf_5192e29fd3b4/target_enroll/John_Ashcroft_0006.jpg,samples/0.005/vf_5192e29fd3b4/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0024_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_5192e29fd3b4/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0024_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.005_a0.001_s10_perturbation.jpg,Gerhard_Schroeder,John_Ashcroft,0.47966246581077576,0.27380460500717163,0.49430415,0.2465674877166748,False,True,True,0.005,0.001,10,1.1447935104370117,0.005000025033950806,0.5416276270000253
vf_256d41087135,pair_000068,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_256d41087135/source/George_W_Bush_0414.jpg,samples/0.005/vf_256d41087135/target_enroll/Donald_Rumsfeld_0038.jpg,samples/0.005/vf_256d41087135/adversarial/George_W_Bush_George_W_Bush_0414_to_Donald_Rumsfeld_Donald_Rumsfeld_0038_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_256d41087135/perturbation/George_W_Bush_George_W_Bush_0414_to_Donald_Rumsfeld_Donald_Rumsfeld_0038_facenet_eps0.005_a0.001_s10_perturbation.jpg,George_W_Bush,Donald_Rumsfeld,0.47966246581077576,0.1892942488193512,0.47399145,0.3086652457714081,False,False,True,0.005,0.001,10,1.2080265283584595,0.005000025033950806,0.5453952350001146
vf_75286422bc69,pair_000070,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_75286422bc69/source/John_Ashcroft_0030.jpg,samples/0.005/vf_75286422bc69/target_enroll/Tony_Blair_0104.jpg,samples/0.005/vf_75286422bc69/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0104_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_75286422bc69/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0104_facenet_eps0.005_a0.001_s10_perturbation.jpg,John_Ashcroft,Tony_Blair,0.47966246581077576,0.4787027835845947,0.65036035,0.2181190848350525,False,True,True,0.005,0.001,10,1.165090799331665,0.005000025033950806,0.5531391290001011
vf_d0571873a360,pair_000078,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_d0571873a360/source/Tony_Blair_0043.jpg,samples/0.005/vf_d0571873a360/target_enroll/Colin_Powell_0130.jpg,samples/0.005/vf_d0571873a360/adversarial/Tony_Blair_Tony_Blair_0043_to_Colin_Powell_Colin_Powell_0130_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_d0571873a360/perturbation/Tony_Blair_Tony_Blair_0043_to_Colin_Powell_Colin_Powell_0130_facenet_eps0.005_a0.001_s10_perturbation.jpg,Tony_Blair,Colin_Powell,0.47966246581077576,0.39863404631614685,0.64960194,0.2731184661388397,False,True,True,0.005,0.001,10,1.1737464666366577,0.005000025033950806,0.5354164799998671
vf_d131f35b4897,pair_000093,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_d131f35b4897/source/Jean_Chretien_0036.jpg,samples/0.005/vf_d131f35b4897/target_enroll/Ariel_Sharon_0042.jpg,samples/0.005/vf_d131f35b4897/adversarial/Jean_Chretien_Jean_Chretien_0036_to_Ariel_Sharon_Ariel_Sharon_0042_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_d131f35b4897/perturbation/Jean_Chretien_Jean_Chretien_0036_to_Ariel_Sharon_Ariel_Sharon_0042_facenet_eps0.005_a0.001_s10_perturbation.jpg,Jean_Chretien,Ariel_Sharon,0.47966246581077576,0.39783260226249695,0.59173751,0.23375025391578674,False,True,True,0.005,0.001,10,1.16043221950531,0.005000025033950806,0.5376960599999165
vf_527d834a90c9,pair_000094,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_527d834a90c9/source/Donald_Rumsfeld_0007.jpg,samples/0.005/vf_527d834a90c9/target_enroll/George_W_Bush_0339.jpg,samples/0.005/vf_527d834a90c9/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0007_to_George_W_Bush_George_W_Bush_0339_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_527d834a90c9/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0007_to_George_W_Bush_George_W_Bush_0339_facenet_eps0.005_a0.001_s10_perturbation.jpg,Donald_Rumsfeld,George_W_Bush,0.47966246581077576,0.18950439989566803,0.54064083,0.39862363040447235,False,True,True,0.005,0.001,10,1.2139830589294434,0.005000025033950806,0.5422386509999342
vf_b5a935500105,pair_000103,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_b5a935500105/source/Tony_Blair_0007.jpg,samples/0.005/vf_b5a935500105/target_enroll/Junichiro_Koizumi_0049.jpg,samples/0.005/vf_b5a935500105/adversarial/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_b5a935500105/perturbation/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.005_a0.001_s10_perturbation.jpg,Tony_Blair,Junichiro_Koizumi,0.47966246581077576,0.36310362815856934,0.55387908,0.2347431778907776,False,True,True,0.005,0.001,10,1.1878843307495117,0.005000025033950806,0.5427221630000076
vf_de0f6061f493,pair_000108,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_de0f6061f493/source/Donald_Rumsfeld_0017.jpg,samples/0.005/vf_de0f6061f493/target_enroll/Jean_Chretien_0007.jpg,samples/0.005/vf_de0f6061f493/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_de0f6061f493/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.005_a0.001_s10_perturbation.jpg,Donald_Rumsfeld,Jean_Chretien,0.47966246581077576,0.23002798855304718,0.49679407,0.3274867981672287,False,True,True,0.005,0.001,10,1.2136589288711548,0.005000025033950806,0.5322855809999965
vf_6663921a6626,pair_000113,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_6663921a6626/source/John_Ashcroft_0006.jpg,samples/0.005/vf_6663921a6626/target_enroll/George_W_Bush_0374.jpg,samples/0.005/vf_6663921a6626/adversarial/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_6663921a6626/perturbation/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10_perturbation.jpg,John_Ashcroft,George_W_Bush,0.47966246581077576,0.2551112174987793,0.53202081,0.29973435401916504,False,True,True,0.005,0.001,10,1.1979924440383911,0.005000025033950806,0.539009286999999
vf_41c6973c03e0,pair_000117,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_41c6973c03e0/source/John_Ashcroft_0030.jpg,samples/0.005/vf_41c6973c03e0/target_enroll/Ariel_Sharon_0049.jpg,samples/0.005/vf_41c6973c03e0/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_41c6973c03e0/perturbation/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.005_a0.001_s10_perturbation.jpg,John_Ashcroft,Ariel_Sharon,0.47966246581077576,0.23801392316818237,0.48298448,0.2731870412826538,False,True,True,0.005,0.001,10,1.1755026578903198,0.005000025033950806,0.5401554980001038
vf_9acfe905916e,pair_000118,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_9acfe905916e/source/George_W_Bush_0064.jpg,samples/0.005/vf_9acfe905916e/target_enroll/Tony_Blair_0077.jpg,samples/0.005/vf_9acfe905916e/adversarial/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_9acfe905916e/perturbation/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.005_a0.001_s10_perturbation.jpg,George_W_Bush,Tony_Blair,0.47966246581077576,0.2625645697116852,0.52045453,0.28483816981315613,False,True,True,0.005,0.001,10,1.193442463874817,0.005000025033950806,0.5342973869999241
vf_2f6130d35090,pair_000125,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_2f6130d35090/source/George_W_Bush_0444.jpg,samples/0.005/vf_2f6130d35090/target_enroll/Donald_Rumsfeld_0069.jpg,samples/0.005/vf_2f6130d35090/adversarial/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_2f6130d35090/perturbation/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.005_a0.001_s10_perturbation.jpg,George_W_Bush,Donald_Rumsfeld,0.47966246581077576,0.2838618755340576,0.57751894,0.3443261384963989,False,True,True,0.005,0.001,10,1.083263874053955,0.005000025033950806,0.5357651619999615
vf_03b510d57c63,pair_000128,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_03b510d57c63/source/Tony_Blair_0104.jpg,samples/0.005/vf_03b510d57c63/target_enroll/Colin_Powell_0032.jpg,samples/0.005/vf_03b510d57c63/adversarial/Tony_Blair_Tony_Blair_0104_to_Colin_Powell_Colin_Powell_0032_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_03b510d57c63/perturbation/Tony_Blair_Tony_Blair_0104_to_Colin_Powell_Colin_Powell_0032_facenet_eps0.005_a0.001_s10_perturbation.jpg,Tony_Blair,Colin_Powell,0.47966246581077576,0.4402514696121216,0.6847592,0.2825510501861572,False,True,True,0.005,0.001,10,1.2259749174118042,0.005000025033950806,0.538329701000066
vf_46e08db5e071,pair_000132,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_46e08db5e071/source/Donald_Rumsfeld_0082.jpg,samples/0.005/vf_46e08db5e071/target_enroll/Gerhard_Schroeder_0098.jpg,samples/0.005/vf_46e08db5e071/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0082_to_Gerhard_Schroeder_Gerhard_Schroeder_0098_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_46e08db5e071/perturbation/Donald_Rumsfeld_Donald_Rumsfeld_0082_to_Gerhard_Schroeder_Gerhard_Schroeder_0098_facenet_eps0.005_a0.001_s10_perturbation.jpg,Donald_Rumsfeld,Gerhard_Schroeder,0.47966246581077576,0.22481846809387207,0.51011944,0.3225786089897156,False,True,True,0.005,0.001,10,1.1674169301986694,0.005000025033950806,0.5412590970001929
vf_f26efc3bb6c7,pair_000147,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_f26efc3bb6c7/source/Colin_Powell_0179.jpg,samples/0.005/vf_f26efc3bb6c7/target_enroll/Tony_Blair_0027.jpg,samples/0.005/vf_f26efc3bb6c7/adversarial/Colin_Powell_Colin_Powell_0179_to_Tony_Blair_Tony_Blair_0027_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_f26efc3bb6c7/perturbation/Colin_Powell_Colin_Powell_0179_to_Tony_Blair_Tony_Blair_0027_facenet_eps0.005_a0.001_s10_perturbation.jpg,Colin_Powell,Tony_Blair,0.47966246581077576,0.3366205096244812,0.55842996,0.2667641043663025,False,True,True,0.005,0.001,10,1.1714544296264648,0.005000025033950806,0.5332446330000948
vf_e671675ac227,pair_000150,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_e671675ac227/source/John_Ashcroft_0008.jpg,samples/0.005/vf_e671675ac227/target_enroll/Gerhard_Schroeder_0023.jpg,samples/0.005/vf_e671675ac227/adversarial/John_Ashcroft_John_Ashcroft_0008_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_e671675ac227/perturbation/John_Ashcroft_John_Ashcroft_0008_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_eps0.005_a0.001_s10_perturbation.jpg,John_Ashcroft,Gerhard_Schroeder,0.47966246581077576,0.21702134609222412,0.49051306,0.3106738328933716,False,True,True,0.005,0.001,10,1.186301827430725,0.005000025033950806,0.5324517479998576
vf_97fa354afcb4,pair_000154,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_97fa354afcb4/source/Gerhard_Schroeder_0061.jpg,samples/0.005/vf_97fa354afcb4/target_enroll/Hugo_Chavez_0019.jpg,samples/0.005/vf_97fa354afcb4/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0061_to_Hugo_Chavez_Hugo_Chavez_0019_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_97fa354afcb4/perturbation/Gerhard_Schroeder_Gerhard_Schroeder_0061_to_Hugo_Chavez_Hugo_Chavez_0019_facenet_eps0.005_a0.001_s10_perturbation.jpg,Gerhard_Schroeder,Hugo_Chavez,0.47966246581077576,0.24971015751361847,0.57887578,0.37151937186717987,False,True,True,0.005,0.001,10,1.2224663496017456,0.005000025033950806,0.5363609540002017
vf_bc1ed0750229,pair_000160,targeted_pgd_facenet_verification,facenet-pytorch/InceptionResnetV1,vggface2,samples/0.005/vf_bc1ed0750229/source/Junichiro_Koizumi_0049.jpg,samples/0.005/vf_bc1ed0750229/target_enroll/Hugo_Chavez_0051.jpg,samples/0.005/vf_bc1ed0750229/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.005_a0.001_s10.jpg,samples/0.005/vf_bc1ed0750229/perturbation/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.005_a0.001_s10_perturbation.jpg,Junichiro_Koizumi,Hugo_Chavez,0.47966246581077576,0.26550135016441345,0.50937778,0.2726272642612457,False,True,True,0.005,0.001,10,1.1529440879821777,0.005000025033950806,0.5335778219998701
